ticker,date,ROE,ROA,Profit Margin,Operating Margin,Gross Margin,Revenue Growth,Earnings Growth,Debt Ratio,Debt to Equity Ratio,Current Ratio,Free Cash Flow,trailingPE,priceToBook,enterpriseToEbitda,marketCap,dividendYield
COF,2024-06-30,0.0102964764319346,0.001243703361123958,0.06280244056385441,,,0.0,0.0,0.09841505943527118,0.8147669064003725,,5954000000.0,582.2432,1.3052803,,137771139072.0,1.11
COF,2024-09-30,0.02823996821613031,0.003653123862895815,0.1774515678050729,,,0.05343993267410063,1.976549413735343,0.100355033478403,0.7757806912991657,,6146000000.0,582.2432,1.3052803,,137771139072.0,1.11
COF,2024-12-31,0.01803106080547513,0.002236077560880068,0.1075564278704612,,,0.01757539444777301,-0.3832301631963985,0.09178731148397205,0.7401454330086865,,2092000000.0,582.2432,1.3052803,,137771139072.0,1.11
COF,2025-03-31,0.02209562179345944,0.002844385377752206,0.1404,,,-0.01864573110893031,0.281021897810219,0.08346771906224423,0.6483900412325706,,4319000000.0,582.2432,1.3052803,,137771139072.0,1.11
COF,2025-06-30,-0.03854681134864271,-0.00649045173665489,-0.3400651983779916,,,0.2577,-4.046296296296296,0.07879593546272354,0.4679692851220303,,5667000000.0,582.2432,1.3052803,,137771139072.0,1.11
CVX,2023-12-31,,,,,,,,0.08894891115851507,0.1455979602218133,1.156992976165986,,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2024-03-31,,,,,,,,0.08894891115851507,0.1455979602218133,1.156992976165986,2329000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2024-06-30,0.02784598669873707,0.01701170945811145,0.08944204623391294,0.1127607213458668,0.2965869205631985,,,0.08894891115851507,0.1455979602218133,1.156992976165986,2329000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2024-09-30,0.02872562451185004,0.01730881989877793,0.09170992928095491,0.1013571516167273,0.2915014511711564,-0.01307136805583575,0.01195308976093812,0.09968290951734354,0.1654332210855175,1.069124811019654,5619000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2024-12-31,0.02126472248847805,0.01260615401380878,0.06701286878801671,0.04998551744113874,0.2733686431911284,-0.01209990598046029,-0.2781368397593047,0.09551331449610412,0.1611168739085335,1.061024949426838,4357000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2025-03-31,0.02345152903969339,0.01365070574148683,0.07592026203336154,0.09320839027352985,0.2899720179605648,-0.0461993627674101,0.08058042605742521,0.1157618848894488,0.1988756666934684,1.080443672623382,1262000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
CVX,2025-06-30,0.01700622195510084,0.009927438003349016,0.05611267605633802,0.09142535211267605,0.296856338028169,-0.0374395349341663,-0.2885714285714286,0.1174826568854158,0.2012539527513882,0.9960949837769547,4864000000.0,20.17397,1.8475683,8.105,315420082176.0,4.37
DEO,2023-12-31,,,,,,,,0.4593178659253715,2.193851496272087,1.579209783631232,,26.229313,22.230013,43.128,61642043392.0,3.73
DEO,2024-06-30,,,,,,,,0.4861019483660993,2.203448963317384,1.532833400891771,,26.229313,22.230013,43.128,61642043392.0,3.73
DEO,2024-12-31,,,,,,,,0.4626592254931198,2.112018669778296,1.600993219367778,,26.229313,22.230013,43.128,61642043392.0,3.73
DEO,2025-06-30,,,,,,,,0.4947285187137586,2.200270513976555,1.633401792382375,,26.229313,22.230013,43.128,61642043392.0,3.73
DPZ,2023-12-31,,,,,,,,2.802791585803063,-1.336887918018568,1.941795253511031,127184000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2024-03-31,,,,,,,,2.802791585803063,-1.336887918018568,1.941795253511031,,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2024-06-30,-0.03648764817372867,0.076496519946595,0.1293371083757844,0.1786659087430858,0.3981203130807408,,,2.802791585803063,-1.336887918018568,1.941795253511031,127184000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2024-09-30,-0.03694678771364152,0.08277100682453498,0.1360257527179876,0.1840824946140194,0.3923151060207255,-0.01604848524599722,0.03483638310160719,2.931395226994376,-1.308497278354228,1.708605937615082,145611000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2024-12-31,-0.04276414831722355,0.09754906842953967,0.1173504793221757,0.1895209825515924,0.3918889906185549,0.3368101107377983,0.1532765239171272,2.992056478564064,-1.311675745168641,0.5614259436811534,135934000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2025-03-31,-0.03824761902814638,0.07970253816136287,0.1345714604300503,0.1889248383174948,0.3984934211946161,-0.2298322476269362,-0.1168114539316825,2.772926775879452,-1.330670884057201,0.5987493811735307,164331000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DPZ,2025-06-30,-0.03298196283575792,0.072374265234835,0.1144755594056293,0.1931294230245279,0.4025432609348693,0.02975389728574829,-0.1240218909329039,2.877269442326559,-1.311211844532833,0.5968305531219698,167298000.0,26.175175,-3.9976969,22.2,15319781376.0,1.54
DVA,2023-12-31,0.3518344130194344,0.01307891447053879,0.06987619252636408,0.1571887977677375,0.3277421124277549,,,0.685776959505384,18.44800916416495,1.157652122519442,674121000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2024-03-31,0.3518344130194344,0.01307891447053879,0.06987619252636408,0.1571887977677375,0.3277421124277549,0.0,0.0,0.685776959505384,18.44800916416495,1.157652122519442,674121000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2024-06-30,0.3518344130194344,0.01307891447053879,0.06987619252636408,0.1571887977677375,0.3277421124277549,0.0,0.0,0.685776959505384,18.44800916416495,1.157652122519442,674121000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2024-09-30,0.5551581914329674,0.01226526655422211,0.06578277295861307,0.1627554319016788,0.3406417472783039,0.02412133847885078,-0.03587274784889261,0.6968946688355749,31.54328381366122,1.371270107942089,671355000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2024-12-31,2.141056125229108,0.01500289147961142,0.07871136616178248,0.1459102438686818,0.3245568693558682,0.009527238409236416,0.2079343046653748,0.6980994451460053,99.62546853585641,1.259857200991454,376970000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2025-03-31,-0.6099453015900352,0.009516719113174053,0.0505399517113077,0.134426586514345,0.3052148747537249,-0.02159661490953757,-0.3717748497082856,0.7196866878555619,-46.1261395502076,1.25093247446833,36751000.0,13.337932,-27.18474,8.809,9679670272.0,
DVA,2025-06-30,-0.5392835596388851,0.01139527117140509,0.05898371546779045,0.1569678706422143,0.3308114806632646,0.048393236108625,0.2235494147326553,0.732601884712694,-34.67053536886588,1.39347955030441,203145000.0,13.337932,-27.18474,8.809,9679670272.0,
FND,2023-12-31,0.02768795374168008,0.0117611604001775,0.05000798666359555,0.07232563701364086,0.4333395991136127,,,0.3511258261101663,0.8266153423688333,1.167961496224284,80044000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2024-03-31,0.02768795374168008,0.0117611604001775,0.05000798666359555,0.07232563701364086,0.4333395991136127,0.0,0.0,0.3511258261101663,0.8266153423688333,1.167961496224284,80044000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2024-06-30,0.02768795374168008,0.0117611604001775,0.05000798666359555,0.07232563701364086,0.4333395991136127,0.0,0.0,0.3511258261101663,0.8266153423688333,1.167961496224284,80044000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2024-09-30,0.02448538763793459,0.010480048675761,0.04623740748493192,0.07070951028958983,0.4346173181409145,-0.01342553737890939,-0.08781279779762119,0.3446466090686381,0.8052258231074036,1.16415902499539,36542000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2024-12-31,0.02188043451214151,0.009401882356481902,0.04287819572771208,0.06307837343870777,0.4346343198942403,-0.00940133783452568,-0.08136970400464305,0.3339402725841,0.7771590824262565,1.199481269771868,3921000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2025-03-31,0.02199964622689279,0.009104991855840175,0.04210934403914744,0.06049761359132967,0.4377965780450402,0.04815173340461043,0.02935725718136628,0.3638915671807497,0.8792413952343252,1.221773524456244,4436000.0,43.005154,3.914145,21.466,8984659968.0,
FND,2025-06-30,0.02753643528297002,0.01167531254810582,0.05203475682576288,0.071669892517399,0.4387332701890211,0.04601374984923412,0.2925651622406809,0.3607005926730013,0.8507188553406597,1.254797092538987,-9987000.0,43.005154,3.914145,21.466,8984659968.0,
FWONK,2023-12-31,0.003665241295051924,0.002220166512488437,0.0242914979757085,0.0708502024291498,0.2580971659919029,,,0.2693802035152636,0.4447159437996335,1.677100494233937,248000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2024-03-31,0.003665241295051924,0.002220166512488437,0.0242914979757085,0.0708502024291498,0.2580971659919029,0.0,0.0,0.2693802035152636,0.4447159437996335,1.677100494233937,248000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2024-06-30,0.003665241295051924,0.002220166512488437,0.0242914979757085,0.0708502024291498,0.2580971659919029,0.0,0.0,0.2693802035152636,0.4447159437996335,1.677100494233937,248000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2024-09-30,0.01531012823868097,0.009766277128547579,0.128430296377607,0.12403951701427,0.3468715697036224,-0.07793522267206476,3.875,0.2444073455759599,0.3831457733577597,2.701970443349754,174000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2024-12-31,-0.03356794802382242,-0.02109022876094906,-0.2125107112253642,0.08997429305912596,0.2673521850899743,0.2810098792535676,-3.11965811965812,0.25444340505145,0.4049810503519221,2.674336283185841,-43000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2025-03-31,0.0006746727836999055,0.0004137018037398643,0.01118568232662192,-0.1342281879194631,0.272930648769575,-0.6169665809768637,-1.020161290322581,0.2467317557504551,0.4023748481986237,2.318118948824343,358000000.0,99.43,3.1574101,31.902,24577902592.0,
FWONK,2025-06-30,0.04865002547121752,0.03059671605927113,0.284862043251305,0.2110365398956003,0.3534675615212528,2.0,75.4,0.2426912294753704,0.3858889454915945,2.845461365341335,215000000.0,99.43,3.1574101,31.902,24577902592.0,
JEF,2023-11-30,0.01614954672469325,0.002531359656815585,0.06337767893761306,0.4487226463023428,0.5986199556808897,,,0.3204266059349025,2.044246230097328,3.066025798063923,-15934000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2024-02-29,0.01614954672469325,0.002531359656815585,0.06337767893761306,0.4487226463023428,0.5986199556808897,0.0,0.0,0.3204266059349025,2.044246230097328,3.066025798063923,-15934000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2024-05-31,0.01614954672469325,0.002531359656815585,0.06337767893761306,0.4487226463023428,0.5986199556808897,0.0,0.0,0.3204266059349025,2.044246230097328,3.066025798063923,-15934000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2024-08-31,0.01870545877911675,0.002969778095009825,0.07239705515780812,0.4654685314200361,0.6040910174915982,0.03151179352508615,0.1783078437643046,0.3391741408286716,2.136312199966036,2.815022993483013,-684457000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2024-11-30,0.02285807510438658,0.003607238740882987,0.08142521750170627,0.441057616294934,0.5827179874595001,0.09849517778045747,0.2354813131608777,0.3164101030030791,2.004992531091571,3.380909438036293,1639696000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2025-02-28,0.01409540978970074,0.002048337675968138,0.05816413680655305,0.4518922189008373,0.5987927358722518,-0.132706378483482,-0.3804697561626961,0.3358914483568247,2.311387495457765,3.629580458852479,-2714743000.0,23.258688,1.2058129,,12426307584.0,2.66
JEF,2025-05-31,0.009613128422499046,0.001472281987590046,0.0397155130767365,0.4270691552590591,0.5880452148184973,0.008674557112724246,-0.3112589687969297,0.3410579575843441,2.226894354938489,3.208458149533534,-1022001000.0,23.258688,1.2058129,,12426307584.0,2.66
KHC,2023-12-31,0.002086102873504448,0.001148687455657286,0.01575046324891909,0.2124768375540457,0.3542310067943175,,,0.2244895660889444,0.4076899478474282,1.005877638258082,553000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2024-03-31,0.002086102873504448,0.001148687455657286,0.01575046324891909,0.2124768375540457,0.3542310067943175,0.0,0.0,0.2244895660889444,0.4076899478474282,1.005877638258082,553000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2024-06-30,0.002086102873504448,0.001148687455657286,0.01575046324891909,0.2124768375540457,0.3542310067943175,0.0,0.0,0.2244895660889444,0.4076899478474282,1.005877638258082,553000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2024-09-30,-0.006000662142029465,-0.003274394237066143,-0.0454331818893937,0.2078959736800877,0.3424721917593608,-0.01436071649166148,-3.843137254901961,0.2268477745410203,0.4157217348121172,1.061335403726708,849000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2024-12-31,0.04332621734268578,0.02413718894061413,0.3240571776155718,0.2048357664233577,0.3413929440389294,0.03023656587811363,-8.348275862068967,0.2250501206293112,0.4039646233607807,1.055425341238108,1141000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2025-03-31,0.01439547108774768,0.007887099275538914,0.1186864477412902,0.1993665610935156,0.3440573428904817,-0.0877433090024331,-0.665884561238855,0.2393047832155438,0.4367771936918722,1.307256392536282,482000000.0,,0.7921331,8.215,32750211072.0,5.78
KHC,2025-06-30,-0.1891774263745829,-0.09590468368860397,-1.231738035264484,0.2034005037783375,0.3436712846347607,0.05884314052342066,-11.98876404494382,0.2599992645346343,0.5128632912616664,1.07154452690167,1022000000.0,,0.7921331,8.215,32750211072.0,5.78
KO,2023-12-31,0.09325803581789348,0.02382363984901484,0.1950173906009868,0.3212003559006714,0.6107740839602038,,,0.4329657516649869,1.694851661315901,1.079827768854868,,24.794327,10.528535,21.432,300912574464.0,2.92
KO,2024-03-31,0.09325803581789348,0.02382363984901484,0.1950173906009868,0.3212003559006714,0.6107740839602038,0.0,0.0,0.4329657516649869,1.694851661315901,1.079827768854868,3163000000.0,24.794327,10.528535,21.432,300912574464.0,2.92
KO,2024-06-30,0.09325803581789348,0.02382363984901484,0.1950173906009868,0.3212003559006714,0.6107740839602038,0.0,0.0,0.4329657516649869,1.694851661315901,1.079827768854868,3163000000.0,24.794327,10.528535,21.432,300912574464.0,2.92
